item_id,task_type,perturbation_type,similarity,perturbed_performance,original_performance,correctness_retention,absolute_performance_change,pdr,similarity_metric
code_generation_112,code_generation,surface_noise,0.838544,1.000000,0.600000,1.000000,-0.400000,-0.666667,sentence-transformers/all-MiniLM-L6-v2
code_generation_117,code_generation,context_injection,0.924904,0.600000,1.000000,0.600000,0.400000,0.400000,sentence-transformers/all-MiniLM-L6-v2
code_generation_117,code_generation,formatting_changes,0.865050,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_117,code_generation,paraphrasing,0.908895,0.800000,1.000000,0.800000,0.200000,0.200000,sentence-transformers/all-MiniLM-L6-v2
code_generation_117,code_generation,reordering,0.927690,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_117,code_generation,surface_noise,0.888783,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_12,code_generation,context_injection,0.915399,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_12,code_generation,formatting_changes,0.931099,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_12,code_generation,paraphrasing,0.926102,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_12,code_generation,reordering,0.917129,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_12,code_generation,surface_noise,0.930424,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_122,code_generation,context_injection,0.913357,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_122,code_generation,formatting_changes,0.920911,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_122,code_generation,paraphrasing,0.905701,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_122,code_generation,reordering,0.920645,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_122,code_generation,surface_noise,0.907800,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_128,code_generation,context_injection,0.865631,0.400000,0.200000,1.000000,-0.200000,-1.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_128,code_generation,formatting_changes,0.875403,0.400000,0.200000,1.000000,-0.200000,-1.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_128,code_generation,paraphrasing,0.808290,0.400000,0.200000,1.000000,-0.200000,-1.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_128,code_generation,reordering,0.887375,0.600000,0.200000,1.000000,-0.400000,-2.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_128,code_generation,surface_noise,0.877750,0.600000,0.200000,1.000000,-0.400000,-2.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_13,code_generation,context_injection,0.919184,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_13,code_generation,formatting_changes,0.918433,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_13,code_generation,paraphrasing,0.887640,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_13,code_generation,reordering,0.912365,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_13,code_generation,surface_noise,0.909694,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_131,code_generation,context_injection,0.903312,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_131,code_generation,formatting_changes,0.905623,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_131,code_generation,paraphrasing,0.899048,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_131,code_generation,reordering,0.903208,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_131,code_generation,surface_noise,0.854848,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_135,code_generation,context_injection,0.868283,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_135,code_generation,formatting_changes,0.899830,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_135,code_generation,paraphrasing,0.708487,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_135,code_generation,reordering,0.878905,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_135,code_generation,surface_noise,0.903336,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_138,code_generation,context_injection,0.885056,0.400000,0.600000,0.666667,0.200000,0.333333,sentence-transformers/all-MiniLM-L6-v2
code_generation_138,code_generation,formatting_changes,0.889398,0.200000,0.600000,0.333333,0.400000,0.666667,sentence-transformers/all-MiniLM-L6-v2
code_generation_138,code_generation,paraphrasing,0.847955,0.000000,0.600000,0.000000,0.600000,1.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_138,code_generation,reordering,0.875692,0.800000,0.600000,1.000000,-0.200000,-0.333333,sentence-transformers/all-MiniLM-L6-v2
code_generation_138,code_generation,surface_noise,0.880884,0.400000,0.600000,0.666667,0.200000,0.333333,sentence-transformers/all-MiniLM-L6-v2
code_generation_142,code_generation,context_injection,0.960538,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_142,code_generation,formatting_changes,0.934042,0.600000,0.000000,,-0.600000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_142,code_generation,paraphrasing,0.923100,1.000000,0.000000,,-1.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_142,code_generation,reordering,0.961065,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_142,code_generation,surface_noise,0.945258,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_143,code_generation,context_injection,0.925341,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_143,code_generation,formatting_changes,0.909151,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_143,code_generation,paraphrasing,0.890357,0.000000,1.000000,0.000000,1.000000,1.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_143,code_generation,reordering,0.927969,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_143,code_generation,surface_noise,0.926434,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_145,code_generation,context_injection,0.874153,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_145,code_generation,formatting_changes,0.892502,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_145,code_generation,paraphrasing,0.897918,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_145,code_generation,reordering,0.857896,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_145,code_generation,surface_noise,0.879289,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_146,code_generation,context_injection,0.812459,0.200000,0.200000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_146,code_generation,formatting_changes,0.826402,0.400000,0.200000,1.000000,-0.200000,-1.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_146,code_generation,paraphrasing,0.814441,0.000000,0.200000,0.000000,0.200000,1.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_146,code_generation,reordering,0.787633,0.200000,0.200000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_146,code_generation,surface_noise,0.846508,0.000000,0.200000,0.000000,0.200000,1.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,context_injection,0.905452,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,formatting_changes,0.917553,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,paraphrasing,0.898911,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,reordering,0.903775,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,surface_noise,0.918996,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,context_injection,0.904054,0.400000,0.800000,0.500000,0.400000,0.500000,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,formatting_changes,0.895677,1.000000,0.800000,1.000000,-0.200000,-0.250000,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,paraphrasing,0.885282,0.000000,0.800000,0.000000,0.800000,1.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,reordering,0.892563,0.200000,0.800000,0.250000,0.600000,0.750000,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,surface_noise,0.878845,0.800000,0.800000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_157,code_generation,context_injection,0.870952,0.800000,1.000000,0.800000,0.200000,0.200000,sentence-transformers/all-MiniLM-L6-v2
code_generation_157,code_generation,formatting_changes,0.921934,0.800000,1.000000,0.800000,0.200000,0.200000,sentence-transformers/all-MiniLM-L6-v2
code_generation_157,code_generation,paraphrasing,0.839048,0.000000,1.000000,0.000000,1.000000,1.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_157,code_generation,reordering,0.876784,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_157,code_generation,surface_noise,0.902008,0.800000,1.000000,0.800000,0.200000,0.200000,sentence-transformers/all-MiniLM-L6-v2
code_generation_17,code_generation,context_injection,0.855166,0.200000,0.600000,0.333333,0.400000,0.666667,sentence-transformers/all-MiniLM-L6-v2
code_generation_17,code_generation,formatting_changes,0.838638,0.200000,0.600000,0.333333,0.400000,0.666667,sentence-transformers/all-MiniLM-L6-v2
code_generation_17,code_generation,paraphrasing,0.789788,0.000000,0.600000,0.000000,0.600000,1.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_17,code_generation,reordering,0.836898,0.000000,0.600000,0.000000,0.600000,1.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_17,code_generation,surface_noise,0.857876,0.400000,0.600000,0.666667,0.200000,0.333333,sentence-transformers/all-MiniLM-L6-v2
code_generation_18,code_generation,context_injection,0.913107,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_18,code_generation,formatting_changes,0.866485,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_18,code_generation,paraphrasing,0.883480,0.800000,1.000000,0.800000,0.200000,0.200000,sentence-transformers/all-MiniLM-L6-v2
code_generation_18,code_generation,reordering,0.847691,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_18,code_generation,surface_noise,0.934328,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_24,code_generation,context_injection,0.895774,1.000000,0.800000,1.000000,-0.200000,-0.250000,sentence-transformers/all-MiniLM-L6-v2
code_generation_24,code_generation,formatting_changes,0.901489,1.000000,0.800000,1.000000,-0.200000,-0.250000,sentence-transformers/all-MiniLM-L6-v2
code_generation_24,code_generation,paraphrasing,0.897943,0.600000,0.800000,0.750000,0.200000,0.250000,sentence-transformers/all-MiniLM-L6-v2
code_generation_24,code_generation,reordering,0.897387,0.600000,0.800000,0.750000,0.200000,0.250000,sentence-transformers/all-MiniLM-L6-v2
code_generation_24,code_generation,surface_noise,0.926541,1.000000,0.800000,1.000000,-0.200000,-0.250000,sentence-transformers/all-MiniLM-L6-v2
code_generation_25,code_generation,context_injection,0.885859,0.800000,1.000000,0.800000,0.200000,0.200000,sentence-transformers/all-MiniLM-L6-v2
code_generation_25,code_generation,formatting_changes,0.871581,0.800000,1.000000,0.800000,0.200000,0.200000,sentence-transformers/all-MiniLM-L6-v2
code_generation_25,code_generation,paraphrasing,0.905158,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_25,code_generation,reordering,0.901350,0.800000,1.000000,0.800000,0.200000,0.200000,sentence-transformers/all-MiniLM-L6-v2
code_generation_25,code_generation,surface_noise,0.899673,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_26,code_generation,context_injection,0.882959,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_26,code_generation,formatting_changes,0.875018,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_26,code_generation,paraphrasing,0.886269,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_26,code_generation,reordering,0.874523,0.200000,0.000000,,-0.200000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_26,code_generation,surface_noise,0.841940,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,context_injection,0.895967,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,formatting_changes,0.942840,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,paraphrasing,0.875774,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,reordering,0.927668,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,surface_noise,0.925872,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,context_injection,0.929060,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,formatting_changes,0.938796,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,paraphrasing,0.882704,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,reordering,0.947905,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,surface_noise,0.933008,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,context_injection,0.869305,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,formatting_changes,0.872462,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,paraphrasing,0.797723,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,reordering,0.891645,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,surface_noise,0.870801,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,context_injection,0.868896,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,formatting_changes,0.878307,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,paraphrasing,0.838842,0.200000,0.000000,,-0.200000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,reordering,0.879208,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,surface_noise,0.899770,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,context_injection,0.910969,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,formatting_changes,0.914457,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,paraphrasing,0.934846,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,reordering,0.916101,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,surface_noise,0.942463,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,context_injection,0.943474,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,formatting_changes,0.935681,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,paraphrasing,0.908293,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,reordering,0.933058,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,surface_noise,0.931417,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,context_injection,0.906792,0.400000,0.400000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,formatting_changes,0.914622,0.400000,0.400000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,paraphrasing,0.863597,0.000000,0.400000,0.000000,0.400000,1.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,reordering,0.910184,0.400000,0.400000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,surface_noise,0.906994,0.000000,0.400000,0.000000,0.400000,1.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,context_injection,0.870970,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,formatting_changes,0.850123,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,paraphrasing,0.839992,0.200000,0.000000,,-0.200000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,reordering,0.846778,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,surface_noise,0.854978,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,context_injection,0.903306,0.600000,0.400000,1.000000,-0.200000,-0.500000,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,formatting_changes,0.908584,0.800000,0.400000,1.000000,-0.400000,-1.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,paraphrasing,0.881371,0.800000,0.400000,1.000000,-0.400000,-1.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,reordering,0.900598,0.600000,0.400000,1.000000,-0.200000,-0.500000,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,surface_noise,0.867741,0.600000,0.400000,1.000000,-0.200000,-0.500000,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,context_injection,0.848615,0.800000,0.600000,1.000000,-0.200000,-0.333333,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,formatting_changes,0.887211,0.400000,0.600000,0.666667,0.200000,0.333333,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,paraphrasing,0.829099,1.000000,0.600000,1.000000,-0.400000,-0.666667,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,reordering,0.860028,0.800000,0.600000,1.000000,-0.200000,-0.333333,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,surface_noise,0.871503,0.800000,0.600000,1.000000,-0.200000,-0.333333,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,context_injection,0.904468,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,formatting_changes,0.920521,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,paraphrasing,0.894918,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,reordering,0.891034,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,surface_noise,0.915154,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,context_injection,0.869919,0.600000,0.800000,0.750000,0.200000,0.250000,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,formatting_changes,0.865696,0.200000,0.800000,0.250000,0.600000,0.750000,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,paraphrasing,0.852430,0.200000,0.800000,0.250000,0.600000,0.750000,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,reordering,0.830069,0.400000,0.800000,0.500000,0.400000,0.500000,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,surface_noise,0.870100,0.600000,0.800000,0.750000,0.200000,0.250000,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,context_injection,0.943296,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,formatting_changes,0.932369,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,paraphrasing,0.926274,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,reordering,0.947709,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,surface_noise,0.938141,1.000000,1.000000,1.000000,0.000000,0.000000,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,context_injection,0.931507,0.400000,0.000000,,-0.400000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,formatting_changes,0.925550,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,paraphrasing,0.898585,0.200000,0.000000,,-0.200000,,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,reordering,0.927491,0.000000,0.000000,,0.000000,,sentence-transformers/all-MiniLM-L6-v2
