item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,original_performance,perturbed_performance,absolute_performance_change,pdr,performance_dropped
code_generation_13,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_13,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_131,code_generation,context_injection,5,5,0.000000,0.000000,0.000000,,false
code_generation_131,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
code_generation_131,code_generation,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
code_generation_131,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false
code_generation_131,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false
code_generation_135,code_generation,context_injection,5,5,0.000000,0.000000,0.000000,,false
code_generation_135,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
code_generation_135,code_generation,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
code_generation_135,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false
code_generation_135,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false
code_generation_138,code_generation,context_injection,5,5,0.600000,0.400000,0.200000,0.333333,true
code_generation_138,code_generation,formatting_changes,5,5,0.600000,0.200000,0.400000,0.666667,true
code_generation_138,code_generation,paraphrasing,5,5,0.600000,0.000000,0.600000,1.000000,true
code_generation_138,code_generation,reordering,5,5,0.600000,0.800000,-0.200000,-0.333333,false
code_generation_138,code_generation,surface_noise,5,5,0.600000,0.400000,0.200000,0.333333,true
code_generation_142,code_generation,context_injection,5,5,0.000000,0.000000,0.000000,,false
code_generation_142,code_generation,formatting_changes,5,5,0.000000,0.600000,-0.600000,,false
code_generation_142,code_generation,paraphrasing,5,5,0.000000,1.000000,-1.000000,,false
code_generation_142,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false
code_generation_142,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false
code_generation_143,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_143,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_143,code_generation,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true
code_generation_143,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_143,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_145,code_generation,context_injection,5,5,0.000000,0.000000,0.000000,,false
code_generation_145,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
code_generation_145,code_generation,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
code_generation_145,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false
code_generation_145,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false
code_generation_146,code_generation,context_injection,5,5,0.200000,0.200000,0.000000,0.000000,false
code_generation_146,code_generation,formatting_changes,5,5,0.200000,0.400000,-0.200000,-1.000000,false
code_generation_146,code_generation,paraphrasing,5,5,0.200000,0.000000,0.200000,1.000000,true
code_generation_146,code_generation,reordering,5,5,0.200000,0.200000,0.000000,0.000000,false
code_generation_146,code_generation,surface_noise,5,5,0.200000,0.000000,0.200000,1.000000,true
code_generation_15,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_15,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_15,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_15,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_15,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_153,code_generation,context_injection,5,5,0.800000,0.400000,0.400000,0.500000,true
code_generation_153,code_generation,formatting_changes,5,5,0.800000,1.000000,-0.200000,-0.250000,false
code_generation_153,code_generation,paraphrasing,5,5,0.800000,0.000000,0.800000,1.000000,true
code_generation_153,code_generation,reordering,5,5,0.800000,0.200000,0.600000,0.750000,true
code_generation_153,code_generation,surface_noise,5,5,0.800000,0.800000,0.000000,0.000000,false
code_generation_157,code_generation,context_injection,5,5,1.000000,0.800000,0.200000,0.200000,true
code_generation_157,code_generation,formatting_changes,5,5,1.000000,0.800000,0.200000,0.200000,true
code_generation_157,code_generation,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true
code_generation_157,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_157,code_generation,surface_noise,5,5,1.000000,0.800000,0.200000,0.200000,true
code_generation_17,code_generation,context_injection,5,5,0.600000,0.200000,0.400000,0.666667,true
code_generation_17,code_generation,formatting_changes,5,5,0.600000,0.200000,0.400000,0.666667,true
code_generation_17,code_generation,paraphrasing,5,5,0.600000,0.000000,0.600000,1.000000,true
code_generation_17,code_generation,reordering,5,5,0.600000,0.000000,0.600000,1.000000,true
code_generation_17,code_generation,surface_noise,5,5,0.600000,0.400000,0.200000,0.333333,true
code_generation_18,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_18,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_18,code_generation,paraphrasing,5,5,1.000000,0.800000,0.200000,0.200000,true
code_generation_18,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_18,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_24,code_generation,context_injection,5,5,0.800000,1.000000,-0.200000,-0.250000,false
code_generation_24,code_generation,formatting_changes,5,5,0.800000,1.000000,-0.200000,-0.250000,false
code_generation_24,code_generation,paraphrasing,5,5,0.800000,0.600000,0.200000,0.250000,true
code_generation_24,code_generation,reordering,5,5,0.800000,0.600000,0.200000,0.250000,true
code_generation_24,code_generation,surface_noise,5,5,0.800000,1.000000,-0.200000,-0.250000,false
code_generation_25,code_generation,context_injection,5,5,1.000000,0.800000,0.200000,0.200000,true
code_generation_25,code_generation,formatting_changes,5,5,1.000000,0.800000,0.200000,0.200000,true
code_generation_25,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_25,code_generation,reordering,5,5,1.000000,0.800000,0.200000,0.200000,true
code_generation_25,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_26,code_generation,context_injection,5,5,0.000000,0.000000,0.000000,,false
code_generation_26,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
code_generation_26,code_generation,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
code_generation_26,code_generation,reordering,5,5,0.000000,0.200000,-0.200000,,false
code_generation_26,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false
code_generation_28,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_28,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_28,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_28,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_28,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_31,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_31,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_31,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_31,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_31,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_32,code_generation,context_injection,5,5,0.000000,0.000000,0.000000,,false
code_generation_32,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
code_generation_32,code_generation,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
code_generation_32,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false
code_generation_32,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false
code_generation_33,code_generation,context_injection,5,5,0.000000,0.000000,0.000000,,false
code_generation_33,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
code_generation_33,code_generation,paraphrasing,5,5,0.000000,0.200000,-0.200000,,false
code_generation_33,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false
code_generation_33,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false
code_generation_34,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_34,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_34,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_34,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_34,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_35,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_35,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_35,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_35,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_35,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_37,code_generation,context_injection,5,5,0.400000,0.400000,0.000000,0.000000,false
code_generation_37,code_generation,formatting_changes,5,5,0.400000,0.400000,0.000000,0.000000,false
code_generation_37,code_generation,paraphrasing,5,5,0.400000,0.000000,0.400000,1.000000,true
code_generation_37,code_generation,reordering,5,5,0.400000,0.400000,0.000000,0.000000,false
code_generation_37,code_generation,surface_noise,5,5,0.400000,0.000000,0.400000,1.000000,true
code_generation_38,code_generation,context_injection,5,5,0.000000,0.000000,0.000000,,false
code_generation_38,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
code_generation_38,code_generation,paraphrasing,5,5,0.000000,0.200000,-0.200000,,false
code_generation_38,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false
code_generation_38,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false
code_generation_40,code_generation,context_injection,5,5,0.400000,0.600000,-0.200000,-0.500000,false
code_generation_40,code_generation,formatting_changes,5,5,0.400000,0.800000,-0.400000,-1.000000,false
code_generation_40,code_generation,paraphrasing,5,5,0.400000,0.800000,-0.400000,-1.000000,false
code_generation_40,code_generation,reordering,5,5,0.400000,0.600000,-0.200000,-0.500000,false
code_generation_40,code_generation,surface_noise,5,5,0.400000,0.600000,-0.200000,-0.500000,false
code_generation_44,code_generation,context_injection,5,5,0.600000,0.800000,-0.200000,-0.333333,false
code_generation_44,code_generation,formatting_changes,5,5,0.600000,0.400000,0.200000,0.333333,true
code_generation_44,code_generation,paraphrasing,5,5,0.600000,1.000000,-0.400000,-0.666667,false
code_generation_44,code_generation,reordering,5,5,0.600000,0.800000,-0.200000,-0.333333,false
code_generation_44,code_generation,surface_noise,5,5,0.600000,0.800000,-0.200000,-0.333333,false
code_generation_48,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_48,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_48,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_48,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_48,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_49,code_generation,context_injection,5,5,0.800000,0.600000,0.200000,0.250000,true
code_generation_49,code_generation,formatting_changes,5,5,0.800000,0.200000,0.600000,0.750000,true
code_generation_49,code_generation,paraphrasing,5,5,0.800000,0.200000,0.600000,0.750000,true
code_generation_49,code_generation,reordering,5,5,0.800000,0.400000,0.400000,0.500000,true
code_generation_49,code_generation,surface_noise,5,5,0.800000,0.600000,0.200000,0.250000,true
code_generation_60,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_60,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_60,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_60,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_60,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_64,code_generation,context_injection,5,5,0.000000,0.400000,-0.400000,,false
code_generation_64,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
code_generation_64,code_generation,paraphrasing,5,5,0.000000,0.200000,-0.200000,,false
code_generation_64,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false
code_generation_64,code_generation,surface_noise,5,5,0.000000,0.200000,-0.200000,,false
code_generation_68,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_68,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_68,code_generation,paraphrasing,5,5,1.000000,0.800000,0.200000,0.200000,true
code_generation_68,code_generation,reordering,5,5,1.000000,0.600000,0.400000,0.400000,true
code_generation_68,code_generation,surface_noise,5,5,1.000000,0.800000,0.200000,0.200000,true
code_generation_7,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_7,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_7,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_7,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_7,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_71,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_71,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_71,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_71,code_generation,reordering,5,5,1.000000,0.800000,0.200000,0.200000,true
code_generation_71,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_75,code_generation,context_injection,5,5,0.400000,0.800000,-0.400000,-1.000000,false
code_generation_75,code_generation,formatting_changes,5,5,0.400000,0.800000,-0.400000,-1.000000,false
code_generation_75,code_generation,paraphrasing,5,5,0.400000,0.600000,-0.200000,-0.500000,false
code_generation_75,code_generation,reordering,5,5,0.400000,0.800000,-0.400000,-1.000000,false
code_generation_75,code_generation,surface_noise,5,5,0.400000,0.600000,-0.200000,-0.500000,false
code_generation_78,code_generation,context_injection,5,5,0.200000,0.200000,0.000000,0.000000,false
code_generation_78,code_generation,formatting_changes,5,5,0.200000,0.400000,-0.200000,-1.000000,false
code_generation_78,code_generation,paraphrasing,5,5,0.200000,0.000000,0.200000,1.000000,true
code_generation_78,code_generation,reordering,5,5,0.200000,0.200000,0.000000,0.000000,false
code_generation_78,code_generation,surface_noise,5,5,0.200000,0.400000,-0.200000,-1.000000,false
code_generation_82,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_82,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_82,code_generation,paraphrasing,5,5,1.000000,0.600000,0.400000,0.400000,true
code_generation_82,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_82,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_83,code_generation,context_injection,5,5,0.200000,0.000000,0.200000,1.000000,true
code_generation_83,code_generation,formatting_changes,5,5,0.200000,0.000000,0.200000,1.000000,true
code_generation_83,code_generation,paraphrasing,5,5,0.200000,0.400000,-0.200000,-1.000000,false
code_generation_83,code_generation,reordering,5,5,0.200000,0.000000,0.200000,1.000000,true
code_generation_83,code_generation,surface_noise,5,5,0.200000,0.000000,0.200000,1.000000,true
code_generation_85,code_generation,context_injection,5,5,0.200000,0.200000,0.000000,0.000000,false
code_generation_85,code_generation,formatting_changes,5,5,0.200000,0.600000,-0.400000,-2.000000,false
code_generation_85,code_generation,paraphrasing,5,5,0.200000,0.600000,-0.400000,-2.000000,false
code_generation_85,code_generation,reordering,5,5,0.200000,0.600000,-0.400000,-2.000000,false
code_generation_85,code_generation,surface_noise,5,5,0.200000,0.800000,-0.600000,-3.000000,false
code_generation_92,code_generation,context_injection,5,5,0.600000,0.800000,-0.200000,-0.333333,false
code_generation_92,code_generation,formatting_changes,5,5,0.600000,0.800000,-0.200000,-0.333333,false
code_generation_92,code_generation,paraphrasing,5,5,0.600000,0.400000,0.200000,0.333333,true
code_generation_92,code_generation,reordering,5,5,0.600000,0.400000,0.200000,0.333333,true
code_generation_92,code_generation,surface_noise,5,5,0.600000,0.800000,-0.200000,-0.333333,false
factual_qa_10038,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10038,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10038,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10038,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10038,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10197,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10197,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10197,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10197,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10197,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10550,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10550,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10550,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10550,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10550,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10779,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10779,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10779,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10779,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10779,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10908,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10908,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10908,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10908,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10908,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11075,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11075,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11075,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11075,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11075,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11262,factual_qa,context_injection,5,5,0.137143,0.132101,0.005042,0.036765,true
factual_qa_11262,factual_qa,formatting_changes,5,5,0.137143,0.120438,0.016704,0.121802,true
factual_qa_11262,factual_qa,paraphrasing,5,5,0.137143,0.107071,0.030072,0.219275,true
factual_qa_11262,factual_qa,reordering,5,5,0.137143,0.106433,0.030710,0.223928,true
factual_qa_11262,factual_qa,surface_noise,5,5,0.137143,0.126667,0.010476,0.076388,true
factual_qa_11313,factual_qa,context_injection,5,5,0.824751,0.772120,0.052632,0.063815,true
factual_qa_11313,factual_qa,formatting_changes,5,5,0.824751,0.894737,-0.069986,-0.084857,false
factual_qa_11313,factual_qa,paraphrasing,5,5,0.824751,0.638618,0.186133,0.225684,true
factual_qa_11313,factual_qa,reordering,5,5,0.824751,0.656005,0.168746,0.204603,true
factual_qa_11313,factual_qa,surface_noise,5,5,0.824751,0.831579,-0.006828,-0.008279,false
factual_qa_11559,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11559,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11559,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11559,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11559,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11773,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11773,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11773,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11773,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11773,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1292,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1292,factual_qa,formatting_changes,5,5,1.000000,0.654545,0.345455,0.345455,true
factual_qa_1292,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1292,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1292,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1302,factual_qa,context_injection,5,5,0.250000,0.233333,0.016667,0.066666,true
factual_qa_1302,factual_qa,formatting_changes,5,5,0.250000,0.226364,0.023636,0.094546,true
factual_qa_1302,factual_qa,paraphrasing,5,5,0.250000,1.000000,-0.750000,-3.000000,false
factual_qa_1302,factual_qa,reordering,5,5,0.250000,0.250000,0.000000,0.000000,false
factual_qa_1302,factual_qa,surface_noise,5,5,0.250000,0.250000,0.000000,0.000000,false
factual_qa_1601,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1601,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1601,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1601,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1601,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
