item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,original_performance,perturbed_performance,absolute_performance_change,pdr,performance_dropped
code_generation_112,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_112,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_117,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_117,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_117,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_117,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_117,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_12,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_12,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_12,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_12,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_12,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_122,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_122,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_122,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_122,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_122,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_128,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_128,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_128,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_128,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_128,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_13,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_13,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_13,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_13,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_13,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_131,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_131,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_131,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_131,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_131,code_generation,surface_noise,5,5,1.000000,0.600000,0.400000,0.400000,true
code_generation_135,code_generation,context_injection,5,5,1.000000,0.800000,0.200000,0.200000,true
code_generation_135,code_generation,formatting_changes,5,5,1.000000,0.600000,0.400000,0.400000,true
code_generation_135,code_generation,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true
code_generation_135,code_generation,reordering,5,5,1.000000,0.000000,1.000000,1.000000,true
code_generation_135,code_generation,surface_noise,5,5,1.000000,0.600000,0.400000,0.400000,true
code_generation_138,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_138,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_138,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_138,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_138,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_142,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_142,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_142,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_142,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_142,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_143,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_143,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_143,code_generation,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true
code_generation_143,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_143,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_145,code_generation,context_injection,5,5,0.000000,0.000000,0.000000,,false
code_generation_145,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
code_generation_145,code_generation,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
code_generation_145,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false
code_generation_145,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false
code_generation_146,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_146,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_146,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_146,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_146,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_15,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_15,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_15,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_15,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_15,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_153,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_153,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_153,code_generation,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true
code_generation_153,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_153,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_157,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_157,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_157,code_generation,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true
code_generation_157,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_157,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_17,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_17,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_17,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_17,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_17,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_18,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_18,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_18,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_18,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_18,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_24,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_24,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_24,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_24,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_24,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_25,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_25,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_25,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_25,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_25,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_26,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_26,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_26,code_generation,paraphrasing,5,5,1.000000,0.400000,0.600000,0.600000,true
code_generation_26,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_26,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_28,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_28,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_28,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_28,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_28,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_31,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_31,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_31,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_31,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_31,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_32,code_generation,context_injection,5,5,0.000000,0.000000,0.000000,,false
code_generation_32,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
code_generation_32,code_generation,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
code_generation_32,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false
code_generation_32,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false
code_generation_33,code_generation,context_injection,5,5,1.000000,0.200000,0.800000,0.800000,true
code_generation_33,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_33,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_33,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_33,code_generation,surface_noise,5,5,1.000000,0.800000,0.200000,0.200000,true
code_generation_34,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_34,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_34,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_34,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_34,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_35,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_35,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_35,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_35,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_35,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_37,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_37,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_37,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_37,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_37,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_38,code_generation,context_injection,5,5,0.000000,0.000000,0.000000,,false
code_generation_38,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
code_generation_38,code_generation,paraphrasing,5,5,0.000000,0.200000,-0.200000,,false
code_generation_38,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false
code_generation_38,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false
code_generation_40,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_40,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_40,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_40,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_40,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_44,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_44,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_44,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_44,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_44,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_48,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_48,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_48,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_48,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_48,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_49,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_49,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_49,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_49,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_49,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_60,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_60,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_60,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_60,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_60,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_64,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_64,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_64,code_generation,paraphrasing,5,5,1.000000,0.600000,0.400000,0.400000,true
code_generation_64,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_64,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_68,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_68,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_68,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_68,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_68,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_7,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_7,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_7,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_7,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_7,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_71,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_71,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_71,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_71,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_71,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_75,code_generation,context_injection,5,5,0.400000,0.000000,0.400000,1.000000,true
code_generation_75,code_generation,formatting_changes,5,5,0.400000,0.400000,0.000000,0.000000,false
code_generation_75,code_generation,paraphrasing,5,5,0.400000,1.000000,-0.600000,-1.500000,false
code_generation_75,code_generation,reordering,5,5,0.400000,0.400000,0.000000,0.000000,false
code_generation_75,code_generation,surface_noise,5,5,0.400000,0.000000,0.400000,1.000000,true
code_generation_78,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_78,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_78,code_generation,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true
code_generation_78,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_78,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_82,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_82,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_82,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_82,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_82,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_83,code_generation,context_injection,5,5,0.200000,0.600000,-0.400000,-2.000000,false
code_generation_83,code_generation,formatting_changes,5,5,0.200000,0.600000,-0.400000,-2.000000,false
code_generation_83,code_generation,paraphrasing,5,5,0.200000,0.400000,-0.200000,-1.000000,false
code_generation_83,code_generation,reordering,5,5,0.200000,0.400000,-0.200000,-1.000000,false
code_generation_83,code_generation,surface_noise,5,5,0.200000,0.400000,-0.200000,-1.000000,false
code_generation_85,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_85,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_85,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_85,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_85,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_92,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_92,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_92,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_92,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_92,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10038,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10038,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10038,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10038,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10038,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10197,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10197,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10197,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10197,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10197,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10550,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10550,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10550,factual_qa,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true
factual_qa_10550,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10550,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10779,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10779,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10779,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10779,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10779,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10908,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10908,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10908,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10908,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_10908,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11075,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11075,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11075,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11075,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11075,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11262,factual_qa,context_injection,5,5,0.128333,0.119118,0.009216,0.071810,true
factual_qa_11262,factual_qa,formatting_changes,5,5,0.128333,0.123529,0.004804,0.037432,true
factual_qa_11262,factual_qa,paraphrasing,5,5,0.128333,0.107602,0.020731,0.161540,true
factual_qa_11262,factual_qa,reordering,5,5,0.128333,0.130000,-0.001667,-0.012987,false
factual_qa_11262,factual_qa,surface_noise,5,5,0.128333,0.125000,0.003333,0.025973,true
factual_qa_11313,factual_qa,context_injection,5,5,0.557804,0.565737,-0.007933,-0.014221,false
factual_qa_11313,factual_qa,formatting_changes,5,5,0.557804,0.551639,0.006165,0.011053,true
factual_qa_11313,factual_qa,paraphrasing,5,5,0.557804,0.399475,0.158329,0.283844,true
factual_qa_11313,factual_qa,reordering,5,5,0.557804,0.532405,0.025399,0.045533,true
factual_qa_11313,factual_qa,surface_noise,5,5,0.557804,0.542929,0.014875,0.026667,true
factual_qa_11559,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11559,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11559,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11559,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11559,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11773,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11773,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11773,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11773,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_11773,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1292,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1292,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1292,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1292,factual_qa,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1292,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1302,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1302,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1302,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1302,factual_qa,reordering,5,5,1.000000,0.829630,0.170370,0.170370,true
factual_qa_1302,factual_qa,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1601,factual_qa,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1601,factual_qa,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
factual_qa_1601,factual_qa,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
