item_id,task_type,dataset_name,dataset_split,source_index,source_id,prompt_text,reference_answer,random_seed
code_generation_103,code_generation,bigcode/humanevalpack,test,103,Python/103,"Write a Python function `rounded_avg(n, m)` to solve the following problem:
You are given two positive integers n and m, and your task is to compute the
average of the integers from n through m (including n and m).
Round the answer to the nearest integer and convert that to binary.
If n is greater than m, return -1.
Example:
rounded_avg(1, 5) => ""0b11""
rounded_avg(7, 5) => -1
rounded_avg(10, 20) => ""0b1111""
rounded_avg(20, 33) => ""0b11010""","if m < n: return -1 summation = 0 for i in range(n, m+1): summation += i return bin(round(summation/(m - n + 1)))",20260623
code_generation_22,code_generation,bigcode/humanevalpack,test,22,Python/22,"Write a Python function `filter_integers(values: List[Any]) -> List[int]` to solve the following problem:
Filter given list of any python values only for integers
>>> filter_integers(['a', 3.14, 5])
[5]
>>> filter_integers([1, 2, 3, 'abc', {}, []])
[1, 2, 3]","return [x for x in values if isinstance(x, int)]",20260623
code_generation_76,code_generation,bigcode/humanevalpack,test,76,Python/76,"Write a Python function `is_simple_power(x, n)` to solve the following problem:
Your task is to write a function that returns true if a number x is a simple
power of n and false in other cases.
x is a simple power of n if n**int=x
For example:
is_simple_power(1, 4) => true
is_simple_power(2, 2) => true
is_simple_power(8, 2) => true
is_simple_power(3, 2) => false
is_simple_power(3, 1) => false
is_simple_power(5, 3) => false",if (n == 1): return (x == 1) power = 1 while (power < x): power = power * n return (power == x),20260623
code_generation_125,code_generation,bigcode/humanevalpack,test,125,Python/125,"Write a Python function `split_words(txt)` to solve the following problem:
Given a string of words, return a list of words split on whitespace, if no whitespaces exists in the text you
should split on commas ',' if no commas exists you should return the number of lower-case letters with odd order in the
alphabet, ord('a') = 0, ord('b') = 1, ... ord('z') = 25
Examples
split_words(""Hello world!"") ➞ [""Hello"", ""world!""]
split_words(""Hello,world!"") ➞ [""Hello"", ""world!""]
split_words(""abcdef"") == 3","if "" "" in txt: return txt.split() elif "","" in txt: return txt.replace(',',' ').split() else: return len([i for i in txt if i.islower() and ord(i)%2 == 0])",20260623
code_generation_162,code_generation,bigcode/humanevalpack,test,162,Python/162,"Write a Python function `string_to_md5(text)` to solve the following problem:
Given a string 'text', return its md5 hash equivalent string.
If 'text' is an empty string, return None.
>>> string_to_md5('Hello world') == '3e25960a79dbc69b674cd4ec67a72c62'",import hashlib return hashlib.md5(text.encode('ascii')).hexdigest() if text else None,20260623
code_generation_57,code_generation,bigcode/humanevalpack,test,57,Python/57,"Write a Python function `monotonic(l: list)` to solve the following problem:
Return True is list elements are monotonically increasing or decreasing.
>>> monotonic([1, 2, 4, 20])
True
>>> monotonic([1, 20, 4, 10])
False
>>> monotonic([4, 1, 0, -10])
True","if l == sorted(l) or l == sorted(l, reverse=True): return True return False",20260623
code_generation_140,code_generation,bigcode/humanevalpack,test,140,Python/140,"Write a Python function `fix_spaces(text)` to solve the following problem:
Given a string text, replace all spaces in it with underscores,
and if a string has more than 2 consecutive spaces,
then replace all consecutive spaces with -
fix_spaces(""Example"") == ""Example""
fix_spaces(""Example 1"") == ""Example_1""
fix_spaces("" Example 2"") == ""_Example_2""
fix_spaces("" Example   3"") == ""_Example-3""","new_text = """" i = 0 start, end = 0, 0 while i < len(text): if text[i] == "" "": end += 1 else: if end - start > 2: new_text += ""-""+text[i] elif end - start > 0: new_text += ""_""*(end - start)+text[i] else: new_text += text[i] start, end = i+1, i+1 i+=1 if end - start > 2: new_text += ""-"" elif end - start > 0: new_text += ""_"" return new_text",20260623
code_generation_56,code_generation,bigcode/humanevalpack,test,56,Python/56,"Write a Python function `correct_bracketing(brackets: str)` to solve the following problem:
brackets is a string of ""<"" and "">"".
return True if every opening bracket has a corresponding closing bracket.
>>> correct_bracketing(""<"")
False
>>> correct_bracketing(""<>"")
True
>>> correct_bracketing(""<<><>>"")
True
>>> correct_bracketing(""><<>"")
False","depth = 0 for b in brackets: if b == ""<"": depth += 1 else: depth -= 1 if depth < 0: return False return depth == 0",20260623
code_generation_98,code_generation,bigcode/humanevalpack,test,98,Python/98,"Write a Python function `count_upper(s)` to solve the following problem:
Given a string s, count the number of uppercase vowels in even indices.
For example:
count_upper('aBCdEf') returns 1
count_upper('abcdefg') returns 0
count_upper('dBBE') returns 0","count = 0 for i in range(0,len(s),2): if s[i] in ""AEIOU"": count += 1 return count",20260623
code_generation_139,code_generation,bigcode/humanevalpack,test,139,Python/139,"Write a Python function `special_factorial(n)` to solve the following problem:
The Brazilian factorial is defined as:
brazilian_factorial(n) = n! * (n-1)! * (n-2)! * ... * 1!
where n > 0
For example:
>>> special_factorial(4)
288
The function will receive an integer as input and should return the special
factorial of this integer.","fact_i = 1 special_fact = 1 for i in range(1, n+1): fact_i *= i special_fact *= fact_i return special_fact",20260623
code_generation_69,code_generation,bigcode/humanevalpack,test,69,Python/69,"Write a Python function `search(lst)` to solve the following problem:
You are given a non-empty list of positive integers. Return the greatest integer that is greater than
zero, and has a frequency greater than or equal to the value of the integer itself.
The frequency of an integer is the number of times it appears in the list.
If no such a value exist, return -1.
Examples:
search([4, 1, 2, 2, 3, 1]) == 2
search([1, 2, 2, 3, 3, 3, 4, 4, 4]) == 3
search([5, 5, 4, 4, 4]) == -1","frq = [0] * (max(lst) + 1) for i in lst: frq[i] += 1; ans = -1 for i in range(1, len(frq)): if frq[i] >= i: ans = i return ans",20260623
