item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,baseline_similarity,perturbation_similarity,uncorrected_drift,noise_corrected_drift,similarity_metric
code_generation_15,code_generation,paraphrasing,5,5,0.98589,0.971425,0.028575,0.014465,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,reordering,5,5,0.98589,0.971655,0.028345,0.014235,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,surface_noise,5,5,0.98589,0.982599,0.017401,0.003291,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,context_injection,5,5,0.961717,0.942109,0.057891,0.019608,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,formatting_changes,5,5,0.961717,0.941507,0.058493,0.020211,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,paraphrasing,5,5,0.961717,0.947653,0.052347,0.014064,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,reordering,5,5,0.961717,0.951326,0.048674,0.010391,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,surface_noise,5,5,0.961717,0.946947,0.053053,0.014771,sentence-transformers/all-MiniLM-L6-v2
code_generation_157,code_generation,context_injection,5,5,0.937145,0.941778,0.058222,-0.004633,sentence-transformers/all-MiniLM-L6-v2
code_generation_157,code_generation,formatting_changes,5,5,0.937145,0.941324,0.058676,-0.004179,sentence-transformers/all-MiniLM-L6-v2
code_generation_157,code_generation,paraphrasing,5,5,0.937145,0.897058,0.102942,0.040087,sentence-transformers/all-MiniLM-L6-v2
code_generation_157,code_generation,reordering,5,5,0.937145,0.938194,0.061806,-0.001049,sentence-transformers/all-MiniLM-L6-v2
code_generation_157,code_generation,surface_noise,5,5,0.937145,0.936198,0.063802,0.000947,sentence-transformers/all-MiniLM-L6-v2
code_generation_17,code_generation,context_injection,5,5,0.960141,0.946099,0.053901,0.014042,sentence-transformers/all-MiniLM-L6-v2
code_generation_17,code_generation,formatting_changes,5,5,0.960141,0.934899,0.065101,0.025242,sentence-transformers/all-MiniLM-L6-v2
code_generation_17,code_generation,paraphrasing,5,5,0.960141,0.890775,0.109225,0.069366,sentence-transformers/all-MiniLM-L6-v2
code_generation_17,code_generation,reordering,5,5,0.960141,0.902446,0.097554,0.057695,sentence-transformers/all-MiniLM-L6-v2
code_generation_17,code_generation,surface_noise,5,5,0.960141,0.923025,0.076975,0.037116,sentence-transformers/all-MiniLM-L6-v2
code_generation_18,code_generation,context_injection,5,5,0.940249,0.891459,0.108541,0.04879,sentence-transformers/all-MiniLM-L6-v2
code_generation_18,code_generation,formatting_changes,5,5,0.940249,0.93509,0.06491,0.005159,sentence-transformers/all-MiniLM-L6-v2
code_generation_18,code_generation,paraphrasing,5,5,0.940249,0.849727,0.150273,0.090522,sentence-transformers/all-MiniLM-L6-v2
code_generation_18,code_generation,reordering,5,5,0.940249,0.945159,0.054841,-0.00491,sentence-transformers/all-MiniLM-L6-v2
code_generation_18,code_generation,surface_noise,5,5,0.940249,0.943671,0.056329,-0.003422,sentence-transformers/all-MiniLM-L6-v2
code_generation_24,code_generation,context_injection,5,5,0.968274,0.948805,0.051195,0.019469,sentence-transformers/all-MiniLM-L6-v2
code_generation_24,code_generation,formatting_changes,5,5,0.968274,0.946562,0.053438,0.021712,sentence-transformers/all-MiniLM-L6-v2
code_generation_24,code_generation,paraphrasing,5,5,0.968274,0.930552,0.069448,0.037722,sentence-transformers/all-MiniLM-L6-v2
code_generation_24,code_generation,reordering,5,5,0.968274,0.952225,0.047775,0.016049,sentence-transformers/all-MiniLM-L6-v2
code_generation_24,code_generation,surface_noise,5,5,0.968274,0.959213,0.040787,0.009061,sentence-transformers/all-MiniLM-L6-v2
code_generation_25,code_generation,context_injection,5,5,0.965889,0.944686,0.055314,0.021203,sentence-transformers/all-MiniLM-L6-v2
code_generation_25,code_generation,formatting_changes,5,5,0.965889,0.94791,0.05209,0.017979,sentence-transformers/all-MiniLM-L6-v2
code_generation_25,code_generation,paraphrasing,5,5,0.965889,0.915469,0.084531,0.05042,sentence-transformers/all-MiniLM-L6-v2
code_generation_25,code_generation,reordering,5,5,0.965889,0.945465,0.054535,0.020424,sentence-transformers/all-MiniLM-L6-v2
code_generation_25,code_generation,surface_noise,5,5,0.965889,0.945712,0.054288,0.020177,sentence-transformers/all-MiniLM-L6-v2
code_generation_26,code_generation,context_injection,5,5,0.859468,0.871457,0.128543,-0.011988,sentence-transformers/all-MiniLM-L6-v2
code_generation_26,code_generation,formatting_changes,5,5,0.859468,0.881505,0.118495,-0.022037,sentence-transformers/all-MiniLM-L6-v2
code_generation_26,code_generation,paraphrasing,5,5,0.859468,0.817156,0.182844,0.042312,sentence-transformers/all-MiniLM-L6-v2
code_generation_26,code_generation,reordering,5,5,0.859468,0.864411,0.135589,-0.004943,sentence-transformers/all-MiniLM-L6-v2
code_generation_26,code_generation,surface_noise,5,5,0.859468,0.887698,0.112302,-0.02823,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,context_injection,5,5,0.902305,0.930968,0.069032,-0.028663,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,formatting_changes,5,5,0.902305,0.909253,0.090747,-0.006948,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,paraphrasing,5,5,0.902305,0.896889,0.103111,0.005415,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,reordering,5,5,0.902305,0.914448,0.085552,-0.012143,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,surface_noise,5,5,0.902305,0.887904,0.112096,0.0144,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,context_injection,5,5,0.922351,0.912356,0.087644,0.009995,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,formatting_changes,5,5,0.922351,0.914692,0.085308,0.007658,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,paraphrasing,5,5,0.922351,0.915193,0.084807,0.007157,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,reordering,5,5,0.922351,0.911456,0.088544,0.010895,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,surface_noise,5,5,0.922351,0.899463,0.100537,0.022888,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,context_injection,5,5,0.890292,0.900879,0.099121,-0.010587,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,formatting_changes,5,5,0.890292,0.893552,0.106448,-0.003261,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,paraphrasing,5,5,0.890292,0.809076,0.190924,0.081216,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,reordering,5,5,0.890292,0.90125,0.09875,-0.010958,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,surface_noise,5,5,0.890292,0.895841,0.104159,-0.00555,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,context_injection,5,5,0.951816,0.960033,0.039967,-0.008216,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,formatting_changes,5,5,0.951816,0.931506,0.068494,0.02031,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,paraphrasing,5,5,0.951816,0.935747,0.064253,0.016069,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,reordering,5,5,0.951816,0.94432,0.05568,0.007496,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,surface_noise,5,5,0.951816,0.946512,0.053488,0.005304,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,context_injection,5,5,0.968246,0.962927,0.037073,0.005319,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,formatting_changes,5,5,0.968246,0.960852,0.039148,0.007394,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,paraphrasing,5,5,0.968246,0.949946,0.050054,0.0183,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,reordering,5,5,0.968246,0.958886,0.041114,0.00936,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,surface_noise,5,5,0.968246,0.963276,0.036724,0.00497,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,context_injection,5,5,0.950575,0.942077,0.057923,0.008498,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,formatting_changes,5,5,0.950575,0.94379,0.05621,0.006785,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,paraphrasing,5,5,0.950575,0.934227,0.065773,0.016348,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,reordering,5,5,0.950575,0.929868,0.070132,0.020707,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,surface_noise,5,5,0.950575,0.945407,0.054593,0.005168,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,context_injection,5,5,0.970172,0.978081,0.021919,-0.007909,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,formatting_changes,5,5,0.970172,0.958625,0.041375,0.011547,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,paraphrasing,5,5,0.970172,0.923247,0.076753,0.046926,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,reordering,5,5,0.970172,0.967634,0.032366,0.002538,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,surface_noise,5,5,0.970172,0.966247,0.033753,0.003925,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,context_injection,5,5,0.912364,0.901095,0.098905,0.011268,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,formatting_changes,5,5,0.912364,0.916476,0.083524,-0.004112,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,paraphrasing,5,5,0.912364,0.89166,0.10834,0.020703,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,reordering,5,5,0.912364,0.888599,0.111401,0.023765,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,surface_noise,5,5,0.912364,0.917214,0.082786,-0.00485,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,context_injection,5,5,0.893805,0.929391,0.070609,-0.035586,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,formatting_changes,5,5,0.893805,0.928989,0.071011,-0.035184,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,paraphrasing,5,5,0.893805,0.894753,0.105247,-0.000949,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,reordering,5,5,0.893805,0.931998,0.068002,-0.038194,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,surface_noise,5,5,0.893805,0.926477,0.073523,-0.032673,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,context_injection,5,5,0.92121,0.937187,0.062813,-0.015978,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,formatting_changes,5,5,0.92121,0.934081,0.065919,-0.012871,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,paraphrasing,5,5,0.92121,0.906231,0.093769,0.014979,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,reordering,5,5,0.92121,0.921738,0.078262,-0.000528,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,surface_noise,5,5,0.92121,0.925171,0.074829,-0.003961,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,context_injection,5,5,0.973633,0.954303,0.045697,0.019329,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,formatting_changes,5,5,0.973633,0.969885,0.030115,0.003747,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,paraphrasing,5,5,0.973633,0.920188,0.079812,0.053444,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,reordering,5,5,0.973633,0.970862,0.029138,0.00277,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,surface_noise,5,5,0.973633,0.910314,0.089686,0.063318,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,context_injection,5,5,0.922579,0.924983,0.075017,-0.002404,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,formatting_changes,5,5,0.922579,0.929364,0.070636,-0.006785,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,paraphrasing,5,5,0.922579,0.92586,0.07414,-0.003281,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,reordering,5,5,0.922579,0.930645,0.069355,-0.008066,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,surface_noise,5,5,0.922579,0.92676,0.07324,-0.004181,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,context_injection,5,5,0.936654,0.939253,0.060747,-0.002599,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,formatting_changes,5,5,0.936654,0.936071,0.063929,0.000583,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,paraphrasing,5,5,0.936654,0.899763,0.100237,0.036892,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,reordering,5,5,0.936654,0.926663,0.073337,0.009991,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,surface_noise,5,5,0.936654,0.936328,0.063672,0.000326,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,context_injection,5,5,0.957122,0.949937,0.050063,0.007185,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,formatting_changes,5,5,0.957122,0.94738,0.05262,0.009742,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,paraphrasing,5,5,0.957122,0.909615,0.090385,0.047507,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,reordering,5,5,0.957122,0.946003,0.053997,0.011119,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,surface_noise,5,5,0.957122,0.954814,0.045186,0.002308,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,context_injection,5,5,0.925577,0.917021,0.082979,0.008556,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,formatting_changes,5,5,0.925577,0.922705,0.077295,0.002872,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,paraphrasing,5,5,0.925577,0.941927,0.058073,-0.016349,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,reordering,5,5,0.925577,0.924071,0.075929,0.001506,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,surface_noise,5,5,0.925577,0.936083,0.063917,-0.010506,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,context_injection,5,5,0.964625,0.974821,0.025179,-0.010196,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,formatting_changes,5,5,0.964625,0.968709,0.031291,-0.004084,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,paraphrasing,5,5,0.964625,0.952412,0.047588,0.012213,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,reordering,5,5,0.964625,0.976569,0.023431,-0.011944,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,surface_noise,5,5,0.964625,0.951222,0.048778,0.013403,sentence-transformers/all-MiniLM-L6-v2
