item_id,task_type,perturbation_type,similarity,retention_probability,is_correct_simulated,similarity_metric
code_generation_142,code_generation,context_injection,0.918995,0.8441011685039586,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_142,code_generation,formatting_changes,0.931127,0.8533657899402458,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_142,code_generation,paraphrasing,0.912909,0.8390934229049904,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_142,code_generation,reordering,0.912738,0.8389491239417466,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_142,code_generation,surface_noise,0.925429,0.8491307771996939,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_143,code_generation,context_injection,0.960311,0.8720903107460469,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_143,code_generation,formatting_changes,0.95878,0.871222578248815,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_143,code_generation,paraphrasing,0.944721,0.8626797144407827,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_143,code_generation,reordering,0.962005,0.8730366851743734,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_143,code_generation,surface_noise,0.95637,0.8698324330001341,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_145,code_generation,context_injection,0.920961,0.8456664471620376,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_145,code_generation,formatting_changes,0.922426,0.8468164930083613,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_145,code_generation,paraphrasing,0.918273,0.8435199688411716,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_145,code_generation,reordering,0.921328,0.8459558523689052,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_145,code_generation,surface_noise,0.93298,0.854699860841337,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_146,code_generation,context_injection,0.919014,0.8441164169135618,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_146,code_generation,formatting_changes,0.93711,0.8575988398964045,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_146,code_generation,paraphrasing,0.927836,0.8509444592329074,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_146,code_generation,reordering,0.926774,0.8501487296740837,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_146,code_generation,surface_noise,0.936652,0.8572823621284027,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,context_injection,0.965958,0.8751898965322515,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,formatting_changes,0.976483,0.8805609237930418,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,paraphrasing,0.971425,0.878043913708273,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,reordering,0.971655,0.8781609072843655,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_15,code_generation,surface_noise,0.982599,0.8834524982103205,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,context_injection,0.942109,0.8609734893779941,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,formatting_changes,0.941507,0.8605747490254534,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,paraphrasing,0.947653,0.8645494015216908,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,reordering,0.951326,0.866824995064446,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_153,code_generation,surface_noise,0.946947,0.8641035554732568,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_157,code_generation,context_injection,0.941778,0.8607545049945566,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_157,code_generation,formatting_changes,0.941324,0.8604531259477293,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_157,code_generation,paraphrasing,0.897058,0.8248505875325742,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_157,code_generation,reordering,0.938194,0.8583429614101141,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_157,code_generation,surface_noise,0.936198,0.8569674239820868,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_17,code_generation,context_injection,0.946099,0.8635643918107554,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_17,code_generation,formatting_changes,0.934899,0.8560595471304984,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_17,code_generation,paraphrasing,0.890775,0.8187029798074235,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_17,code_generation,reordering,0.902446,0.8298918814296676,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_17,code_generation,surface_noise,0.923025,0.8472827255893238,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_18,code_generation,context_injection,0.891459,0.8193865020753268,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_18,code_generation,formatting_changes,0.93509,0.8561936686834786,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_18,code_generation,paraphrasing,0.849727,0.7709628582866423,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_18,code_generation,reordering,0.945159,0.8629620612598892,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_18,code_generation,surface_noise,0.943671,0.861998466423954,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_24,code_generation,context_injection,0.948805,0.8652710196940778,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_24,code_generation,formatting_changes,0.946562,0.8638592641050187,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_24,code_generation,paraphrasing,0.930552,0.8529475554571253,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_24,code_generation,reordering,0.952225,0.867370872650939,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_24,code_generation,surface_noise,0.959213,0.8714691958288321,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_25,code_generation,context_injection,0.944686,0.8626571060779575,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_25,code_generation,formatting_changes,0.94791,0.864711018163741,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_25,code_generation,paraphrasing,0.915469,0.8412300500130703,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_25,code_generation,reordering,0.945465,0.8631586802406572,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_25,code_generation,surface_noise,0.945712,0.863317007682717,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_26,code_generation,context_injection,0.871457,0.7979133147081536,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_26,code_generation,formatting_changes,0.881505,0.809088863020321,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_26,code_generation,paraphrasing,0.817156,0.7232995938711282,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_26,code_generation,reordering,0.864411,0.7895963170903306,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_26,code_generation,surface_noise,0.887698,0.8155844958313045,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,context_injection,0.930968,0.8532503417749642,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,formatting_changes,0.909253,0.8359647475528746,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,paraphrasing,0.896889,0.8246890485672156,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,reordering,0.914448,0.8403831997343869,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_28,code_generation,surface_noise,0.887904,0.8157955131277919,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,context_injection,0.912356,0.838626053737151,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,formatting_changes,0.914692,0.8405862182513024,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,paraphrasing,0.915193,0.8410018170399545,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,reordering,0.911456,0.837860961303267,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_31,code_generation,surface_noise,0.899463,0.8271268097887046,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,context_injection,0.900879,0.8284473504048335,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,formatting_changes,0.893552,0.8214562926376665,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,paraphrasing,0.809076,0.7101561401278373,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,reordering,0.90125,0.8287909481338764,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_32,code_generation,surface_noise,0.895841,0.8236826348493393,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,context_injection,0.960033,0.8719336277001748,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,formatting_changes,0.931506,0.8536403538679489,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,paraphrasing,0.935747,0.8566533564872669,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,reordering,0.94432,0.8624202750543997,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_33,code_generation,surface_noise,0.946512,0.8638274777307913,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,context_injection,0.962927,0.873545765567868,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,formatting_changes,0.960852,0.8723941084382154,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,paraphrasing,0.949946,0.8659786073001627,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,reordering,0.958886,0.8712830392244824,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_34,code_generation,surface_noise,0.963276,0.8737373684994543,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,context_injection,0.942077,0.8609523460157913,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,formatting_changes,0.94379,0.8620759867173851,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,paraphrasing,0.934227,0.8555859281720744,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,reordering,0.929868,0.8524473925169871,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_35,code_generation,surface_noise,0.945407,0.8631214527762465,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,context_injection,0.978081,0.8813322145086813,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,formatting_changes,0.958625,0.8711340653848674,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,paraphrasing,0.923247,0.8474549338441082,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,reordering,0.967634,0.8760799129163928,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_37,code_generation,surface_noise,0.966247,0.8753443290010694,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,context_injection,0.901095,0.8286475169872018,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,formatting_changes,0.916476,0.8420584478060964,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,paraphrasing,0.89166,0.8195866944293708,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,reordering,0.888599,0.8165050622249272,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_38,code_generation,surface_noise,0.917214,0.8426612634277575,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,context_injection,0.929391,0.8520968872380876,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,formatting_changes,0.928989,0.851800399953335,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,paraphrasing,0.894753,0.8226292511384266,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,reordering,0.931998,0.8539954715293983,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_40,code_generation,surface_noise,0.926477,0.8499249287957151,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,context_injection,0.937187,0.8576519252955936,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,formatting_changes,0.934081,0.85548267060198,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,paraphrasing,0.906231,0.8333088859616302,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,reordering,0.921738,0.8462781330722196,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_44,code_generation,surface_noise,0.925171,0.8489342048852411,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,context_injection,0.954303,0.8686162021734183,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,formatting_changes,0.969885,0.8772542283169584,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,paraphrasing,0.920188,0.8450540166604299,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,reordering,0.970862,0.87775649838988,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_48,code_generation,surface_noise,0.910314,0.836882163174467,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,context_injection,0.924983,0.8487907002172885,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,formatting_changes,0.929364,0.8520770052603419,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,paraphrasing,0.92586,0.8494582194261167,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,reordering,0.930645,0.8530153378411554,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_49,code_generation,surface_noise,0.92676,0.8501381925947042,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,context_injection,0.939253,0.8590632759376076,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,formatting_changes,0.936071,0.8568791058694398,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,paraphrasing,0.899763,0.8274077956807631,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,reordering,0.926663,0.8500651518473354,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_60,code_generation,surface_noise,0.936328,0.8570577292675912,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,context_injection,0.949937,0.8659730536371835,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,formatting_changes,0.94738,0.8643773251548099,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,paraphrasing,0.909615,0.8362786316574802,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,reordering,0.946003,0.8635031029408551,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_64,code_generation,surface_noise,0.954814,0.8689189525566978,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,context_injection,0.917021,0.84250396611661,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,formatting_changes,0.922705,0.8470339403355305,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,paraphrasing,0.941927,0.8608531585414076,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,reordering,0.924071,0.8480913598058062,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_68,code_generation,surface_noise,0.936083,0.8568874549826495,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,context_injection,0.974821,0.8797466637414184,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,formatting_changes,0.968709,0.8766437148007058,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,paraphrasing,0.952412,0.8674838778725416,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,reordering,0.976569,0.8806027211394913,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_7,code_generation,surface_noise,0.951222,0.8667615664570314,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_71,code_generation,context_injection,0.971284,0.8779720703736553,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_71,code_generation,formatting_changes,0.973895,0.8792875900138557,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_71,code_generation,paraphrasing,0.964916,0.8746297299977861,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_71,code_generation,reordering,0.974585,0.8796300331432945,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_71,code_generation,surface_noise,0.976678,0.8806556495028877,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_75,code_generation,context_injection,0.929187,0.8519465561036017,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_75,code_generation,formatting_changes,0.930751,0.8530925304273658,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_75,code_generation,paraphrasing,0.91982,0.8447610891385087,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_75,code_generation,reordering,0.92246,0.8468430187951073,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_75,code_generation,surface_noise,0.92733,0.8505662075003841,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_78,code_generation,context_injection,0.92902,0.8518232990328065,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_78,code_generation,formatting_changes,0.940577,0.8599546687865658,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_78,code_generation,paraphrasing,0.899426,0.8270921096871537,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_78,code_generation,reordering,0.932424,0.8543017606712162,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_78,code_generation,surface_noise,0.933803,0.8552857025175913,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_82,code_generation,context_injection,0.952955,0.8678109617717047,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_82,code_generation,formatting_changes,0.955157,0.8691214015796429,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_82,code_generation,paraphrasing,0.912437,0.8386946411039726,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_82,code_generation,reordering,0.953169,0.867939437853219,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_82,code_generation,surface_noise,0.962619,0.8733761723120019,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_83,code_generation,context_injection,0.903768,0.8310968996678598,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_83,code_generation,formatting_changes,0.910809,0.8373075222828938,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_83,code_generation,paraphrasing,0.915289,0.8410812603479803,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_83,code_generation,reordering,0.921761,0.8462961799887281,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_83,code_generation,surface_noise,0.921161,0.845824269594192,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_85,code_generation,context_injection,0.908013,0.8348826819650035,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_85,code_generation,formatting_changes,0.933542,0.855100355721728,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_85,code_generation,paraphrasing,0.928847,0.8516954312026888,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_85,code_generation,reordering,0.927164,0.8504417678848637,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_85,code_generation,surface_noise,0.943343,0.8617843826403038,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_92,code_generation,context_injection,0.979811,0.8821545454641659,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_92,code_generation,formatting_changes,0.981445,0.8829193022235831,0,sentence-transformers/all-MiniLM-L6-v2
code_generation_92,code_generation,paraphrasing,0.964093,0.874183562771849,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_92,code_generation,reordering,0.983199,0.8837274837151543,1,sentence-transformers/all-MiniLM-L6-v2
code_generation_92,code_generation,surface_noise,0.983225,0.8837393652816017,1,sentence-transformers/all-MiniLM-L6-v2
