item_id,task_type,perturbation_type,n_original_outputs,n_perturbed_outputs,original_performance,perturbed_performance,absolute_performance_change,pdr,performance_dropped
code_generation_109,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_109,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_11,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_11,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_11,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_11,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_11,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_110,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_110,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_110,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_110,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_110,code_generation,surface_noise,5,5,1.000000,0.000000,1.000000,1.000000,true
code_generation_112,code_generation,context_injection,5,5,1.000000,0.800000,0.200000,0.200000,true
code_generation_112,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_112,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_112,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_112,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_114,code_generation,context_injection,5,5,1.000000,0.800000,0.200000,0.200000,true
code_generation_114,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_114,code_generation,paraphrasing,5,5,1.000000,0.400000,0.600000,0.600000,true
code_generation_114,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_114,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_115,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_115,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_115,code_generation,paraphrasing,5,5,1.000000,0.200000,0.800000,0.800000,true
code_generation_115,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_115,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_116,code_generation,context_injection,5,5,0.200000,0.400000,-0.200000,-1.000000,false
code_generation_116,code_generation,formatting_changes,5,5,0.200000,0.800000,-0.600000,-3.000000,false
code_generation_116,code_generation,paraphrasing,5,5,0.200000,0.800000,-0.600000,-3.000000,false
code_generation_116,code_generation,reordering,5,5,0.200000,1.000000,-0.800000,-4.000000,false
code_generation_116,code_generation,surface_noise,5,5,0.200000,0.400000,-0.200000,-1.000000,false
code_generation_117,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_117,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_117,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_117,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_117,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_118,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_118,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_118,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_118,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_118,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_119,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_119,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_119,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_119,code_generation,reordering,5,5,1.000000,0.800000,0.200000,0.200000,true
code_generation_119,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_12,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_12,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_12,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_12,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_12,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_120,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_120,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_120,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_120,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_120,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_121,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_121,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_121,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_121,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_121,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_122,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_122,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_122,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_122,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_122,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_123,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_123,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_123,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_123,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_123,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_124,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_124,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_124,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_124,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_124,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_125,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_125,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_125,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_125,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_125,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_126,code_generation,context_injection,5,5,0.800000,1.000000,-0.200000,-0.250000,false
code_generation_126,code_generation,formatting_changes,5,5,0.800000,1.000000,-0.200000,-0.250000,false
code_generation_126,code_generation,paraphrasing,5,5,0.800000,1.000000,-0.200000,-0.250000,false
code_generation_126,code_generation,reordering,5,5,0.800000,1.000000,-0.200000,-0.250000,false
code_generation_126,code_generation,surface_noise,5,5,0.800000,1.000000,-0.200000,-0.250000,false
code_generation_127,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_127,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_127,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_127,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_127,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_128,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_128,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_128,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_128,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_128,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_129,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_129,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_129,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_129,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_129,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_13,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_13,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_13,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_13,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_13,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_130,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_130,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_130,code_generation,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true
code_generation_130,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_130,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_131,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_131,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_131,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_131,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_131,code_generation,surface_noise,5,5,1.000000,0.800000,0.200000,0.200000,true
code_generation_132,code_generation,context_injection,5,5,0.000000,0.200000,-0.200000,,false
code_generation_132,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
code_generation_132,code_generation,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
code_generation_132,code_generation,reordering,5,5,0.000000,0.200000,-0.200000,,false
code_generation_132,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false
code_generation_133,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_133,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_133,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_133,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_133,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_134,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_134,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_134,code_generation,paraphrasing,5,5,1.000000,0.400000,0.600000,0.600000,true
code_generation_134,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_134,code_generation,surface_noise,5,5,1.000000,0.800000,0.200000,0.200000,true
code_generation_135,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_135,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_135,code_generation,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true
code_generation_135,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_135,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_136,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_136,code_generation,formatting_changes,5,5,1.000000,0.600000,0.400000,0.400000,true
code_generation_136,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_136,code_generation,reordering,5,5,1.000000,0.800000,0.200000,0.200000,true
code_generation_136,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_138,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_138,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_138,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_138,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_138,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_139,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_139,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_139,code_generation,paraphrasing,5,5,1.000000,0.800000,0.200000,0.200000,true
code_generation_139,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_139,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_14,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_14,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_14,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_14,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_14,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_140,code_generation,context_injection,5,5,0.800000,1.000000,-0.200000,-0.250000,false
code_generation_140,code_generation,formatting_changes,5,5,0.800000,0.800000,0.000000,0.000000,false
code_generation_140,code_generation,paraphrasing,5,5,0.800000,1.000000,-0.200000,-0.250000,false
code_generation_140,code_generation,reordering,5,5,0.800000,0.400000,0.400000,0.500000,true
code_generation_140,code_generation,surface_noise,5,5,0.800000,1.000000,-0.200000,-0.250000,false
code_generation_142,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_142,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_142,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_142,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_142,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_143,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_143,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_143,code_generation,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true
code_generation_143,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_143,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_144,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_144,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_144,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_144,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_144,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_145,code_generation,context_injection,5,5,0.000000,0.000000,0.000000,,false
code_generation_145,code_generation,formatting_changes,5,5,0.000000,0.000000,0.000000,,false
code_generation_145,code_generation,paraphrasing,5,5,0.000000,0.000000,0.000000,,false
code_generation_145,code_generation,reordering,5,5,0.000000,0.000000,0.000000,,false
code_generation_145,code_generation,surface_noise,5,5,0.000000,0.000000,0.000000,,false
code_generation_146,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_146,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_146,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_146,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_146,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_147,code_generation,context_injection,5,5,0.800000,1.000000,-0.200000,-0.250000,false
code_generation_147,code_generation,formatting_changes,5,5,0.800000,1.000000,-0.200000,-0.250000,false
code_generation_147,code_generation,paraphrasing,5,5,0.800000,1.000000,-0.200000,-0.250000,false
code_generation_147,code_generation,reordering,5,5,0.800000,1.000000,-0.200000,-0.250000,false
code_generation_147,code_generation,surface_noise,5,5,0.800000,1.000000,-0.200000,-0.250000,false
code_generation_148,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_148,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_148,code_generation,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true
code_generation_148,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_148,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_149,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_149,code_generation,formatting_changes,5,5,1.000000,0.800000,0.200000,0.200000,true
code_generation_149,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_149,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_149,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_15,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_15,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_15,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_15,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_15,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_151,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_151,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_151,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_151,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_151,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_152,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_152,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_152,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_152,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_152,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_153,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_153,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_153,code_generation,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true
code_generation_153,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_153,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_154,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_154,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_154,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_154,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_154,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_155,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_155,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_155,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_155,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_155,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_156,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_156,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_156,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_156,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_156,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_157,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_157,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_157,code_generation,paraphrasing,5,5,1.000000,0.000000,1.000000,1.000000,true
code_generation_157,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_157,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_158,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_158,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_158,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_158,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_158,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_159,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_159,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_159,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_159,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_159,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_16,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_16,code_generation,formatting_changes,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_16,code_generation,paraphrasing,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_16,code_generation,reordering,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_16,code_generation,surface_noise,5,5,1.000000,1.000000,0.000000,0.000000,false
code_generation_160,code_generation,context_injection,5,5,1.000000,1.000000,0.000000,0.000000,false
